8.619618415832519531e+01,5.033898353576660156e+01,2.467846870422363281e+01,1.309370994567871094e+01,9.998559951782226562e+00,7.167100906372070312e+00,9.324312210083007812e+00,1.189064979553222656e+01
7.160449028015136719e+01,3.571367263793945312e+01,2.214360237121582031e+01,1.150894165039062500e+01,6.284236907958984375e+00,7.997751235961914062e+00,1.173734664916992188e+01,1.645421981811523438e+01
6.854343414306640625e+01,3.782296180725097656e+01,1.995015144348144531e+01,1.251602172851562500e+01,9.019851684570312500e+00,1.108574867248535156e+01,1.499962806701660156e+01,2.251124382019042969e+01
6.438040733337402344e+01,3.610086441040039062e+01,2.237820625305175781e+01,1.634216308593750000e+01,9.290695190429687500e+00,1.200604438781738281e+01,1.718878746032714844e+01,2.585959434509277344e+01
5.618309974670410156e+01,3.290176391601562500e+01,1.799941062927246094e+01,9.999036788940429688e+00,1.194667816162109375e+01,1.400375366210937500e+01,1.831841468811035156e+01,2.950501441955566406e+01
5.551314353942871094e+01,2.781081199645996094e+01,1.967716217041015625e+01,1.134872436523437500e+01,1.244068145751953125e+01,1.600623130798339844e+01,2.171397209167480469e+01,3.051733970642089844e+01
6.015539169311523438e+01,3.099942207336425781e+01,2.137136459350585938e+01,1.253318786621093750e+01,1.387286186218261719e+01,1.695013046264648438e+01,2.569055557250976562e+01,3.721141815185546875e+01
