2.841704845428466797e+03,1.441728353500366211e+03,7.476820945739746094e+02,3.757798671722412109e+02,2.057390213012695312e+02,9.675145149230957031e+01,5.088329315185546875e+01,2.899742126464843750e+01
2.222615242004394531e+03,1.256324529647827148e+03,6.419699192047119141e+02,3.281106948852539062e+02,1.659312248229980469e+02,9.928202629089355469e+01,4.694366455078125000e+01,3.261685371398925781e+01
2.026021242141723633e+03,1.117779731750488281e+03,5.704910755157470703e+02,2.935991287231445312e+02,1.501467227935791016e+02,7.349419593811035156e+01,4.300069808959960938e+01,2.300190925598144531e+01
1.866628170013427734e+03,1.045065402984619141e+03,5.569021701812744141e+02,2.714197635650634766e+02,1.448357105255126953e+02,7.818078994750976562e+01,4.301571846008300781e+01,2.305150032043457031e+01
1.797395467758178711e+03,9.790034294128417969e+02,5.163397789001464844e+02,2.608573436737060547e+02,1.346266269683837891e+02,7.242035865783691406e+01,4.300427436828613281e+01,2.600026130676269531e+01
1.709245681762695312e+03,9.469697475433349609e+02,5.441129207611083984e+02,2.611365318298339844e+02,1.575224399566650391e+02,7.249045372009277344e+01,4.640078544616699219e+01,2.567148208618164062e+01
1.673028469085693359e+03,9.633460044860839844e+02,4.782748222351074219e+02,2.369439601898193359e+02,1.448087692260742188e+02,6.188941001892089844e+01,3.470492362976074219e+01,2.900266647338867188e+01
