1.345492720603942871e+04,7.026868104934692383e+03,3.657632112503051758e+03,1.823031187057495117e+03,9.581992626190185547e+02,4.848189353942871094e+02,2.493455410003662109e+02,1.386725902557373047e+02
1.127667856216430664e+04,5.863655328750610352e+03,3.160777807235717773e+03,1.623681068420410156e+03,8.081467151641845703e+02,4.081139564514160156e+02,2.079331874847412109e+02,1.103343963623046875e+02
1.031827545166015625e+04,5.439767837524414062e+03,2.833636283874511719e+03,1.396314382553100586e+03,7.426781654357910156e+02,3.626525402069091797e+02,2.100348472595214844e+02,1.210291385650634766e+02
9.468475341796875000e+03,5.069027900695800781e+03,2.548671245574951172e+03,1.296278476715087891e+03,6.992926597595214844e+02,3.386826515197753906e+02,1.751616001129150391e+02,9.159111976623535156e+01
9.253493070602416992e+03,4.763171434402465820e+03,2.414816141128540039e+03,1.227902650833129883e+03,6.520633697509765625e+02,3.229372501373291016e+02,1.631138324737548828e+02,1.082544326782226562e+02
8.636451482772827148e+03,4.567986726760864258e+03,2.404870748519897461e+03,1.185654163360595703e+03,6.215708255767822266e+02,3.125631809234619141e+02,1.640644073486328125e+02,8.652687072753906250e+01
8.290960550308227539e+03,4.443913221359252930e+03,2.334628105163574219e+03,1.162043571472167969e+03,6.067821979522705078e+02,2.926573753356933594e+02,1.540796756744384766e+02,8.996009826660156250e+01
